tpep_pickup_datetime,PULocationID,DOLocationID,trip_distance,passenger_count,fare_amount,congestion_surcharge
2024-04-06 09:19:50,139,50,3.47,1,15.95,2.75
2024-04-19 01:04:27,235,43,4.3,4,16.14,2.75
2024-04-17 14:08:04,3,19,2.19,1,9.37,2.75
2024-04-13 22:22:54,256,113,3.29,2,14.29,2.75
2024-04-27 14:32:36,4,213,4.84,5,18.99,2.75
2024-04-26 13:08:02,212,18,2.69,3,9.84,2.75
2024-04-01 08:24:17,216,134,1.92,2,8.48,2.75
2024-04-05 17:10:27,16,14,6.59,1,21.09,2.75
2024-04-12 09:40:57,64,64,16.23,5,51.5,2.75
2024-04-13 17:54:27,239,163,1.35,1,8.44,0.0
2024-04-24 19:04:05,16,258,8.21,2,30.23,0.0
2024-04-20 03:03:52,52,6,3.26,1,8.63,2.75
2024-04-05 20:20:29,19,121,2.58,1,12.55,2.75
2024-04-07 07:04:58,93,153,8.33,1,29.02,2.75
2024-04-18 21:42:13,261,178,8.94,2,26.98,2.75
2024-04-04 18:22:09,17,63,1.61,1,4.17,2.75
2024-04-15 04:53:42,111,258,2.05,1,8.69,0.0
2024-04-13 01:18:02,94,65,7.19,1,23.93,2.75
2024-04-19 03:16:36,10,187,2.86,5,11.2,0.0
2024-04-18 20:50:12,212,227,1.69,3,10.64,2.75
2024-04-23 13:59:04,237,199,11.96,2,35.36,2.75
2024-04-11 00:20:56,254,251,1.36,1,4.35,0.0
2024-04-24 02:25:57,16,193,3.8,1,11.17,0.0
2024-04-01 00:15:17,144,119,2.45,1,12.19,2.75
2024-04-10 20:23:27,42,179,2.6,1,11.71,2.75
2024-04-04 05:32:23,3,52,0.89,3,5.5,2.75
2024-04-04 00:48:11,156,110,1.54,5,6.1,0.0
2024-04-18 09:40:37,173,224,1.14,4,5.52,0.0
2024-04-05 15:59:17,24,98,5.35,2,17.79,2.75
2024-04-23 12:28:12,75,48,4.69,1,17.82,2.75
2024-04-25 23:09:33,40,101,6.03,2,24.43,2.75
2024-04-03 21:14:25,40,240,4.71,2,14.44,2.75
2024-04-30 08:06:43,62,74,0.98,1,4.59,0.0
2024-04-28 10:44:48,238,38,13.95,2,43.89,0.0
2024-04-17 00:40:22,245,216,1.23,3,3.0,0.0
2024-04-27 15:09:46,18,136,2.01,2,10.29,2.75
2024-04-21 22:03:22,140,6,4.8,1,17.06,2.75
2024-04-23 13:38:22,82,247,1.03,1,6.38,0.0
2024-04-14 03:22:51,189,197,1.15,1,4.77,2.75
2024-04-04 19:20:21,108,111,7.82,1,26.76,2.75
2024-04-08 15:19:47,234,38,1.91,1,7.95,0.0
2024-04-03 19:44:37,104,115,4.33,1,15.63,2.75
2024-04-18 21:50:19,134,185,7.35,1,26.75,2.75
2024-04-11 15:45:59,33,212,13.17,3,42.75,2.75
2024-04-21 09:16:09,237,255,1.33,2,3.5,2.75
2024-04-26 20:23:57,178,113,0.96,1,5.2,2.75
2024-04-19 10:17:48,12,175,5.22,1,20.56,0.0
2024-04-26 14:54:57,229,19,1.23,1,5.79,2.75
2024-04-17 23:32:52,131,203,3.54,2,14.64,2.75
2024-04-21 08:02:43,249,126,3.16,1,15.06,0.0
2024-04-22 12:23:17,58,254,3.37,3,14.37,0.0
2024-04-10 02:19:05,4,255,4.17,1,16.03,2.75
2024-04-17 10:07:06,236,152,7.16,1,24.42,2.75
2024-04-04 07:37:43,173,199,1.61,1,6.88,2.75
2024-04-10 00:59:23,36,199,3.34,2,12.32,2.75
2024-04-22 11:57:27,237,175,1.94,1,11.1,2.75
2024-04-17 13:01:30,58,180,1.84,1,9.37,0.0
2024-04-12 12:14:13,18,218,0.57,2,3.91,0.0
2024-04-25 10:42:27,36,118,3.7,2,13.04,2.75
2024-04-25 13:05:11,129,23,13.08,1,41.91,2.75
2024-04-07 00:47:24,1,125,5.51,1,19.69,0.0
2024-04-25 00:56:07,64,84,1.47,1,6.2,0.0
2024-04-17 04:49:29,62,199,4.91,4,14.91,2.75
2024-04-29 21:09:49,146,187,1.73,1,8.76,2.75
2024-04-20 23:10:55,17,92,5.4,1,17.89,2.75
2024-04-06 03:32:35,98,182,7.26,3,23.06,2.75
2024-04-06 15:34:11,227,227,1.92,1,7.39,0.0
2024-04-10 13:23:02,243,199,0.51,3,3.0,0.0
2024-04-06 02:03:59,201,235,1.77,2,9.29,2.75
2024-04-13 10:21:33,179,44,1.31,1,8.33,2.75
2024-04-05 19:24:26,234,76,3.87,2,15.56,2.75
2024-04-15 15:08:54,112,141,1.7,1,8.06,0.0
2024-04-30 18:47:43,66,182,0.63,3,3.0,0.0
2024-04-30 21:03:54,245,119,3.15,1,12.98,0.0
2024-04-18 11:03:10,245,40,7.77,1,29.77,2.75
2024-04-19 02:53:35,72,260,2.6,1,9.93,2.75
2024-04-22 22:15:54,49,244,2.15,2,5.75,2.75
2024-04-07 00:49:56,190,129,1.19,2,7.53,2.75
2024-04-14 08:37:42,177,6,2.22,3,5.61,2.75
2024-04-20 05:23:35,161,66,1.91,1,6.33,0.0
2024-04-11 23:07:52,150,219,18.99,3,58.97,2.75
2024-04-09 07:56:18,70,146,0.61,1,6.55,2.75
2024-04-18 18:42:58,33,234,1.46,5,7.21,2.75
2024-04-21 05:12:04,260,29,0.75,1,3.56,2.75
2024-04-28 20:22:06,77,161,7.32,1,23.3,0.0
2024-04-25 21:06:38,110,131,2.39,1,7.5,2.75
2024-04-09 05:45:43,139,148,6.07,1,19.65,2.75
2024-04-18 01:56:30,35,82,4.62,1,15.93,2.75
2024-04-26 21:28:20,235,83,9.71,2,31.76,2.75
2024-04-01 08:38:05,200,73,0.58,1,5.48,2.75
2024-04-16 19:31:31,151,214,1.31,1,6.82,2.75
2024-04-23 13:22:19,34,26,4.74,1,14.35,2.75
2024-04-29 05:14:24,124,71,3.58,1,9.19,2.75
2024-04-19 01:25:36,32,177,4.65,1,15.19,2.75
2024-04-01 09:58:23,124,89,3.5,1,17.08,2.75
2024-04-15 11:48:57,78,177,3.54,3,12.46,2.75
2024-04-24 03:02:53,76,27,9.94,1,32.67,0.0
2024-04-20 06:11:40,60,63,9.4,1,27.89,0.0
2024-04-08 02:04:02,85,19,0.64,1,3.3,2.75
2024-04-06 22:21:33,80,67,2.37,3,10.87,2.75
2024-04-18 05:53:37,172,238,3.0,1,12.56,0.0
2024-04-11 01:30:46,258,137,2.05,2,8.69,0.0
2024-04-08 10:13:13,221,163,0.68,1,5.35,2.75
2024-04-17 23:32:10,46,28,2.74,3,13.32,0.0
2024-04-18 18:10:27,73,256,13.51,3,43.37,2.75
2024-04-27 14:18:25,54,112,0.76,2,8.09,2.75
2024-04-01 08:55:01,221,240,6.44,1,22.58,2.75
2024-04-01 00:46:15,9,243,1.26,1,5.0,2.75
2024-04-20 11:52:41,172,153,3.51,1,11.46,0.0
2024-04-30 22:45:51,84,52,2.21,1,8.45,2.75
2024-04-25 19:12:51,12,54,2.0,2,8.27,2.75
2024-04-30 01:11:47,32,133,7.65,1,27.4,2.75
2024-04-21 21:43:30,178,191,13.2,1,44.65,2.75
2024-04-26 00:38:21,114,124,2.21,4,8.68,2.75
2024-04-01 07:23:36,26,218,4.08,1,15.71,2.75
2024-04-09 15:14:15,237,71,3.35,1,13.0,0.0
2024-04-15 06:50:15,172,214,0.78,1,4.5,2.75
2024-04-03 09:28:23,233,33,0.65,1,5.25,0.0
2024-04-15 19:31:34,37,171,5.7,1,20.78,0.0
2024-04-22 22:53:27,13,237,2.26,3,13.46,2.75
2024-04-13 00:23:38,106,102,1.79,1,11.28,2.75
2024-04-05 01:52:45,126,10,15.34,1,51.13,0.0
2024-04-28 14:26:15,130,41,0.81,1,4.47,2.75
2024-04-05 04:21:49,256,126,1.6,1,5.13,2.75
2024-04-01 15:31:03,115,11,7.3,1,25.32,2.75
2024-04-23 04:39:37,124,195,2.38,3,6.08,0.0
2024-04-18 23:04:59,256,20,3.57,2,13.02,2.75
2024-04-10 00:00:35,139,235,0.67,1,5.49,0.0
2024-04-09 06:09:00,206,227,9.35,1,28.47,2.75
2024-04-04 05:21:35,47,227,1.02,1,6.16,2.75
2024-04-28 03:24:20,217,124,1.34,1,8.21,2.75
2024-04-10 14:54:17,123,195,1.1,1,5.65,2.75
2024-04-22 08:52:37,31,71,2.91,1,11.39,2.75
2024-04-22 18:01:02,55,232,6.44,2,23.31,2.75
2024-04-22 16:20:33,153,173,1.59,1,10.72,2.75
2024-04-16 07:32:53,36,203,1.04,4,6.09,0.0
2024-04-20 22:32:30,256,33,2.35,1,10.92,2.75
2024-04-20 22:23:19,178,211,14.49,1,45.39,2.75
2024-04-09 02:27:13,36,182,0.54,4,5.51,2.75
2024-04-11 13:43:58,254,241,2.95,1,12.8,2.75
2024-04-02 13:20:45,162,51,4.37,1,16.61,2.75
2024-04-05 16:05:51,21,29,6.25,5,24.71,2.75
2024-04-22 08:41:40,75,6,5.3,1,17.88,0.0
2024-04-15 01:08:25,207,133,0.77,1,4.89,2.75
2024-04-27 01:16:29,178,96,2.67,1,13.38,0.0
2024-04-09 06:30:47,37,82,0.79,1,4.29,2.75
2024-04-11 11:59:39,120,217,3.89,3,15.81,0.0
2024-04-11 02:05:35,118,131,0.78,1,8.55,0.0
2024-04-21 15:26:51,1,86,0.67,1,6.14,0.0
2024-04-27 07:52:29,209,93,1.78,1,8.75,2.75
2024-04-21 03:56:06,208,71,10.28,1,33.04,2.75
2024-04-12 23:36:48,154,191,4.83,2,19.34,2.75
2024-04-17 21:55:12,250,214,0.51,1,3.0,2.75
2024-04-30 19:26:46,171,47,1.67,3,4.65,2.75
2024-04-10 22:47:05,107,218,0.56,2,3.0,2.75
2024-04-06 17:54:00,143,89,1.72,1,7.75,2.75
2024-04-18 00:52:06,8,227,4.55,1,13.85,2.75
2024-04-17 19:22:17,94,217,5.49,3,23.45,2.75
2024-04-27 06:23:29,97,240,6.21,3,19.52,2.75
2024-04-22 01:23:20,7,170,8.93,1,31.13,2.75
2024-04-15 17:29:57,12,232,2.09,1,7.39,0.0
2024-04-20 17:17:00,2,108,7.45,1,24.84,0.0
2024-04-20 00:33:28,7,233,5.05,2,17.84,2.75
2024-04-04 10:06:39,12,170,3.2,1,9.97,0.0
2024-04-19 00:30:09,57,135,11.33,1,36.53,0.0
2024-04-11 22:38:42,78,131,10.83,1,37.88,2.75
2024-04-28 22:25:15,74,37,8.48,1,27.65,2.75
2024-04-07 22:05:04,233,259,1.29,1,6.88,2.75
2024-04-02 08:27:21,30,124,1.32,1,7.14,2.75
2024-04-20 19:57:02,95,263,8.59,1,29.06,2.75
2024-04-02 23:12:14,56,217,2.28,1,5.84,0.0
2024-04-19 21:15:34,10,170,6.09,1,22.35,2.75
2024-04-14 03:21:10,147,98,4.56,1,17.31,2.75
2024-04-03 17:51:08,87,186,5.53,1,19.23,0.0
2024-04-10 14:38:08,253,213,0.59,1,7.02,2.75
2024-04-26 10:42:39,187,232,2.47,1,12.13,2.75
2024-04-19 13:37:23,233,167,7.31,5,25.26,2.75
2024-04-10 20:26:01,253,161,2.86,3,10.17,2.75
2024-04-15 20:57:56,224,184,4.6,1,15.88,0.0
2024-04-07 16:44:01,4,25,5.44,1,18.64,2.75
2024-04-09 03:55:56,112,142,0.95,4,6.58,2.75
2024-04-22 09:37:19,193,183,1.09,1,5.76,2.75
2024-04-19 23:14:06,141,84,5.01,1,18.06,2.75
2024-04-01 10:11:23,140,231,0.7,1,3.0,2.75
2024-04-26 15:15:49,95,223,1.96,1,10.08,2.75
2024-04-17 21:23:30,41,158,9.26,2,32.74,2.75
2024-04-04 18:15:34,2,185,3.49,1,12.25,0.0
2024-04-21 20:41:06,150,183,8.95,1,28.48,0.0
2024-04-28 13:54:25,41,85,1.8,1,6.63,2.75
2024-04-10 05:33:03,116,65,4.04,3,18.43,0.0
2024-04-06 08:58:30,120,52,1.68,1,9.18,2.75
2024-04-15 08:07:02,237,3,0.91,2,5.17,2.75
2024-04-07 10:47:22,9,77,16.87,2,51.91,0.0
2024-04-09 21:23:43,239,135,1.18,4,4.0,0.0
2024-04-02 06:22:53,118,70,1.23,1,7.8,0.0
2024-04-07 11:16:28,10,162,6.96,1,22.86,2.75
2024-04-12 16:42:20,25,96,6.17,1,21.93,2.75
2024-04-14 13:38:24,173,16,13.83,2,46.78,0.0
2024-04-24 12:54:08,225,230,0.76,1,3.0,0.0
2024-04-20 00:38:29,11,6,0.85,2,3.79,2.75
2024-04-18 03:00:34,101,110,2.58,3,11.29,2.75
2024-04-11 14:00:24,83,143,3.64,1,13.01,2.75
2024-04-11 00:41:31,261,155,0.64,1,4.1,2.75
2024-04-19 05:25:45,221,207,1.1,1,7.47,2.75
2024-04-24 03:18:37,219,166,4.75,4,18.25,2.75
2024-04-11 15:18:54,89,260,4.36,1,14.9,2.75
2024-04-22 11:29:57,15,173,0.83,2,3.91,0.0
2024-04-17 15:06:43,246,121,9.89,1,32.04,2.75
2024-04-26 07:00:11,176,140,1.53,1,9.35,2.75
2024-04-06 02:48:56,4,168,8.14,2,23.67,2.75
2024-04-20 11:17:32,21,84,9.47,1,30.7,2.75
2024-04-27 13:37:35,208,194,2.86,1,12.35,2.75
2024-04-06 21:59:22,137,38,2.36,1,8.36,2.75
2024-04-30 18:05:25,216,242,1.64,5,4.67,0.0
2024-04-29 01:57:57,117,199,6.26,1,19.14,0.0
2024-04-11 12:03:03,179,5,1.27,1,7.01,2.75
2024-04-14 02:02:28,246,103,3.91,3,14.06,0.0
2024-04-17 01:03:25,128,138,3.43,1,9.01,2.75
2024-04-27 09:04:02,78,66,1.5,1,6.02,2.75
2024-04-11 23:10:36,229,67,14.77,1,49.36,2.75
2024-04-16 06:00:21,262,47,7.06,1,23.56,2.75
2024-04-26 15:10:25,82,180,0.57,1,5.37,2.75
2024-04-28 09:44:53,66,68,2.42,1,9.58,2.75
2024-04-17 16:05:51,96,115,2.06,2,10.31,2.75
2024-04-19 04:37:16,145,26,8.0,1,27.68,2.75
2024-04-22 23:28:37,65,47,1.58,3,7.28,2.75
2024-04-10 22:33:43,9,207,23.14,1,70.15,2.75
2024-04-09 13:26:14,186,73,1.28,1,7.22,0.0
2024-04-04 18:23:57,158,259,1.48,1,4.18,2.75
2024-04-22 00:39:20,31,30,4.34,2,16.51,0.0
2024-04-25 04:50:13,151,3,1.11,1,7.59,2.75
2024-04-27 02:07:09,242,9,8.19,1,26.08,2.75
2024-04-21 19:10:01,156,8,0.91,3,3.0,2.75
2024-04-11 02:27:14,59,9,14.83,1,48.97,0.0
2024-04-22 09:38:07,10,152,7.77,2,25.83,0.0
2024-04-06 03:04:26,124,142,6.91,3,22.89,2.75
2024-04-29 03:34:35,237,27,2.33,1,9.86,2.75
2024-04-08 04:08:16,17,71,3.02,1,10.63,0.0
2024-04-20 14:24:30,23,219,2.63,1,7.28,2.75
2024-04-02 09:21:02,9,256,15.82,5,48.84,0.0
2024-04-16 19:55:41,207,103,0.62,2,4.4,2.75
2024-04-12 22:48:19,45,147,2.18,1,9.09,2.75
2024-04-22 13:54:05,27,158,12.59,1,36.75,2.75
2024-04-27 23:35:48,188,140,2.11,3,8.3,2.75
2024-04-03 09:40:09,140,143,2.28,1,12.64,0.0
2024-04-24 07:05:55,9,109,3.99,1,14.56,2.75
2024-04-04 06:36:46,234,64,8.82,4,30.71,2.75
2024-04-28 10:36:05,92,186,1.72,1,8.82,2.75
2024-04-22 10:08:44,77,1,10.82,2,33.67,2.75
2024-04-28 10:22:54,244,7,1.66,1,6.25,0.0
2024-04-30 22:57:53,155,1,6.41,1,22.53,2.75
2024-04-19 16:21:39,218,261,1.63,4,6.3,0.0
2024-04-28 12:37:07,150,47,0.77,1,7.11,0.0
2024-04-14 05:04:12,88,2,6.36,4,20.97,0.0
2024-04-16 16:44:16,106,23,2.59,1,11.93,2.75
2024-04-15 05:53:16,95,84,2.23,1,9.96,2.75
2024-04-02 07:38:56,253,204,2.47,2,10.87,2.75
2024-04-01 04:31:19,39,227,3.81,1,12.71,2.75
2024-04-13 23:06:02,255,252,1.57,1,9.37,2.75
2024-04-01 23:55:24,54,151,1.45,1,11.52,2.75
2024-04-17 09:27:50,243,247,2.81,1,9.06,2.75
2024-04-23 03:14:53,110,17,0.63,2,6.27,2.75
2024-04-29 03:55:51,254,2,4.1,1,14.81,2.75
2024-04-26 08:04:23,112,197,6.56,1,20.57,0.0
2024-04-12 12:06:18,174,61,5.05,1,15.53,0.0
2024-04-06 04:14:04,189,97,2.72,1,8.94,2.75
2024-04-15 16:41:10,221,247,3.42,1,11.3,0.0
2024-04-29 14:59:48,249,35,0.59,1,3.0,2.75
2024-04-24 19:35:12,52,68,9.02,1,31.76,2.75
2024-04-03 18:02:03,162,189,3.36,1,12.56,0.0
2024-04-17 21:31:40,35,41,1.83,1,8.82,0.0
2024-04-10 17:02:07,37,96,1.72,1,5.36,2.75
2024-04-01 23:00:06,111,171,4.27,1,17.71,2.75
2024-04-15 19:11:13,177,67,3.57,1,12.15,0.0
2024-04-12 06:38:54,9,119,1.23,5,8.78,0.0
2024-04-12 11:35:44,121,171,2.35,1,10.45,2.75
2024-04-27 13:23:50,105,186,4.45,2,13.94,2.75
2024-04-30 21:56:28,156,70,1.74,1,8.45,2.75
2024-04-21 02:54:20,26,245,2.99,1,11.41,2.75
2024-04-06 16:01:49,25,159,1.53,1,5.15,2.75
2024-04-21 02:43:41,69,107,0.76,1,3.0,2.75
2024-04-06 01:33:05,151,36,2.22,1,10.8,2.75
2024-04-29 09:51:38,65,195,5.11,5,20.25,2.75
2024-04-10 10:58:28,150,76,1.34,1,4.43,2.75
2024-04-10 20:15:25,245,80,5.42,1,18.98,2.75
2024-04-18 05:45:56,58,98,4.37,1,12.66,2.75
2024-04-27 09:03:43,156,118,2.98,2,13.12,2.75
2024-04-29 05:25:10,112,223,12.95,2,41.51,2.75
2024-04-06 18:28:32,123,252,8.02,2,23.9,2.75
2024-04-09 21:10:42,203,80,3.4,1,11.8,0.0
2024-04-06 12:01:18,4,170,3.36,2,11.49,0.0
2024-04-23 08:14:00,129,157,1.64,1,5.7,2.75
2024-04-28 16:13:39,26,2,9.35,5,32.45,0.0
2024-04-05 09:26:33,27,203,8.42,1,26.08,2.75
2024-04-06 17:29:15,42,258,5.24,1,21.58,2.75
2024-04-15 20:49:34,71,251,0.98,1,7.17,2.75
2024-04-18 14:16:20,64,146,4.76,1,16.12,2.75
2024-04-22 18:56:22,25,19,1.52,4,11.63,0.0
2024-04-18 04:33:03,72,252,1.23,2,5.46,0.0
2024-04-08 11:27:25,95,50,5.48,2,16.17,2.75
2024-04-19 19:48:48,117,137,11.74,1,39.71,0.0
2024-04-23 00:26:32,164,226,0.9,1,3.48,2.75
2024-04-16 13:40:05,65,221,1.13,1,8.39,2.75
2024-04-16 03:20:14,260,113,1.37,1,3.84,2.75
2024-04-27 00:21:20,228,149,12.03,1,36.89,2.75
2024-04-06 10:00:11,200,48,4.67,3,15.44,2.75
2024-04-28 17:14:10,220,58,4.47,1,17.05,2.75
2024-04-09 15:26:00,180,197,2.96,1,10.42,0.0
2024-04-04 10:59:43,228,225,3.2,1,11.02,2.75
2024-04-14 04:00:13,252,137,1.7,3,8.92,2.75
2024-04-25 11:33:46,4,195,1.09,4,8.12,0.0
2024-04-16 12:24:43,141,206,5.8,1,19.31,0.0
2024-04-21 20:04:58,166,18,2.73,1,8.7,2.75
2024-04-25 11:00:13,254,215,1.54,2,10.03,0.0
2024-04-06 05:53:42,153,206,4.01,1,14.24,2.75
2024-04-25 04:10:18,67,124,1.32,2,7.3,2.75
2024-04-08 09:09:50,55,16,2.85,3,10.11,2.75
2024-04-16 10:25:20,96,165,1.24,1,5.45,2.75
2024-04-03 09:22:28,167,148,5.49,1,18.03,2.75
2024-04-18 11:47:32,62,233,1.85,1,9.72,2.75
2024-04-06 05:16:23,174,25,2.54,1,12.5,2.75
2024-04-22 13:31:02,253,71,5.42,5,17.73,2.75
2024-04-30 16:41:27,112,200,4.27,1,14.53,2.75
2024-04-30 20:46:28,215,47,2.29,1,11.83,0.0
2024-04-21 00:16:44,239,25,0.76,2,8.58,2.75
2024-04-23 06:53:38,227,213,9.41,2,31.87,2.75
2024-04-16 23:39:33,230,33,0.53,1,4.79,2.75
2024-04-29 13:29:20,233,214,5.14,1,21.77,2.75
2024-04-03 12:21:54,163,211,10.68,1,35.04,2.75
2024-04-18 18:08:10,126,29,1.78,1,8.34,0.0
2024-04-27 01:26:47,253,259,0.77,3,3.88,2.75
2024-04-09 15:58:12,199,39,1.5,1,8.4,2.75
2024-04-28 13:56:02,197,260,1.82,2,6.72,2.75
2024-04-25 00:52:55,122,165,2.6,2,9.46,2.75
2024-04-30 05:23:30,54,95,3.11,1,11.29,0.0
2024-04-19 16:31:34,135,220,5.02,1,18.72,2.75
2024-04-07 17:38:24,151,118,8.59,1,27.69,2.75
2024-04-04 03:22:45,100,66,2.69,1,12.36,0.0
2024-04-09 07:06:13,234,193,5.3,2,16.48,2.75
2024-04-23 12:25:37,32,35,0.98,1,4.77,2.75
2024-04-24 15:03:01,62,175,1.9,1,8.44,0.0
2024-04-01 21:41:56,196,112,0.94,1,5.7,2.75
2024-04-05 10:46:10,30,80,4.62,1,17.85,2.75
2024-04-24 09:50:43,243,111,8.84,5,27.23,2.75
2024-04-07 00:16:25,106,92,8.2,1,27.22,2.75
2024-04-19 04:42:18,133,186,1.88,1,6.22,2.75
2024-04-24 08:22:17,22,41,1.43,1,8.08,0.0
2024-04-27 21:28:44,156,87,1.62,4,6.46,0.0
2024-04-26 19:02:11,214,224,1.69,1,9.22,2.75
2024-04-19 20:42:33,226,51,0.8,1,4.94,2.75
2024-04-12 09:59:59,171,126,1.0,1,5.75,0.0
2024-04-03 14:50:56,42,146,1.34,1,11.83,2.75
2024-04-10 12:26:16,60,41,0.53,4,6.11,2.75
2024-04-11 06:06:27,77,24,0.67,1,5.89,2.75
2024-04-05 20:48:59,202,36,4.7,1,16.63,0.0
2024-04-27 14:53:06,220,184,3.88,1,13.45,0.0
2024-04-18 16:43:37,187,154,10.68,1,33.6,2.75
2024-04-07 08:50:42,96,182,2.3,1,12.19,2.75
2024-04-21 15:30:02,212,154,2.56,4,8.99,2.75
2024-04-16 05:28:32,262,150,0.75,1,5.9,0.0
2024-04-07 02:10:49,77,2,1.08,1,4.64,0.0
2024-04-25 02:47:11,31,54,4.62,1,14.66,0.0
2024-04-30 04:48:39,39,246,1.44,1,6.04,2.75
2024-04-24 09:37:15,214,46,5.69,2,21.03,0.0
2024-04-10 06:08:07,126,75,4.78,1,19.01,2.75
2024-04-26 20:13:11,165,149,5.31,4,18.93,0.0
2024-04-22 19:17:35,246,3,4.61,1,16.13,2.75
2024-04-13 08:56:05,109,9,4.8,1,18.09,0.0
2024-04-15 04:02:51,88,2,3.27,2,12.03,2.75
2024-04-29 00:27:52,200,238,4.47,3,15.21,2.75
2024-04-09 12:51:03,51,28,3.11,1,10.1,0.0
2024-04-25 04:08:43,198,181,1.31,2,8.67,2.75
2024-04-25 07:28:30,23,83,1.36,1,5.59,0.0
2024-04-05 01:24:39,153,253,2.32,1,7.61,0.0
2024-04-16 01:25:33,223,258,0.55,1,3.79,2.75
2024-04-27 16:12:28,221,48,8.2,1,28.93,2.75
2024-04-22 03:35:52,151,134,1.59,1,8.79,2.75
2024-04-08 07:04:30,73,199,0.69,3,4.26,0.0
2024-04-27 21:54:41,77,136,2.43,1,8.96,2.75
2024-04-29 01:55:05,32,83,6.42,2,26.26,2.75
2024-04-08 03:29:27,65,219,2.27,1,7.86,2.75
2024-04-13 18:46:21,18,19,1.57,1,7.31,2.75
2024-04-27 03:39:33,164,18,3.26,4,11.06,2.75
2024-04-24 08:05:28,54,179,3.49,1,14.78,2.75
2024-04-10 23:17:45,63,23,5.48,1,20.8,0.0
2024-04-03 18:14:43,257,244,6.13,1,18.91,2.75
2024-04-29 19:35:03,239,107,4.79,1,17.38,2.75
2024-04-22 14:36:02,9,131,0.52,2,3.0,2.75
2024-04-04 03:02:26,120,10,0.51,2,4.35,0.0
2024-04-16 23:28:23,90,199,13.77,1,38.38,0.0
2024-04-02 05:52:04,175,90,1.57,4,7.95,2.75
2024-04-27 19:10:58,3,144,1.66,1,6.95,0.0
2024-04-11 13:08:09,130,109,5.11,1,15.09,0.0
2024-04-07 07:07:06,54,204,3.55,1,14.29,2.75
2024-04-02 07:36:16,184,44,2.68,1,10.69,2.75
2024-04-03 02:08:14,224,8,0.93,2,3.51,0.0
2024-04-24 17:13:06,12,153,0.8,2,6.41,2.75
2024-04-27 12:08:43,195,17,4.76,1,16.67,2.75
2024-04-22 18:08:52,247,237,0.97,2,6.26,2.75
2024-04-22 14:41:47,154,56,2.5,1,9.4,0.0
2024-04-04 05:09:45,78,44,5.16,3,17.7,2.75
2024-04-17 02:10:54,140,241,9.48,1,34.09,0.0
2024-04-04 02:34:09,90,39,7.74,1,24.61,2.75
2024-04-17 01:49:37,144,130,7.48,2,25.54,0.0
2024-04-03 17:39:31,72,98,2.05,1,9.27,0.0
2024-04-08 11:31:15,177,80,9.67,2,29.22,2.75
2024-04-20 23:01:42,263,234,4.53,1,16.73,2.75
2024-04-02 10:36:31,105,169,8.12,1,23.69,2.75
2024-04-08 09:31:44,72,79,0.83,1,9.07,2.75
2024-04-09 22:55:20,74,71,0.64,3,7.27,2.75
2024-04-11 22:08:01,143,263,2.47,4,6.0,0.0
2024-04-04 02:08:29,62,200,6.66,1,24.74,2.75
2024-04-16 10:44:09,146,211,2.34,4,9.71,0.0
2024-04-14 23:41:08,46,18,8.06,1,23.74,2.75
2024-04-14 10:15:52,229,210,1.44,1,3.25,2.75
2024-04-12 09:14:27,105,117,0.64,1,4.34,0.0
2024-04-25 10:22:12,109,104,5.51,1,22.35,2.75
2024-04-28 09:11:25,121,77,3.94,1,19.05,2.75
2024-04-24 03:48:12,43,11,2.53,1,10.67,0.0
2024-04-11 04:28:16,99,51,7.03,1,21.59,2.75
2024-04-26 11:29:00,194,7,6.58,4,25.93,2.75
2024-04-07 19:54:33,214,37,1.87,1,6.25,2.75
2024-04-19 10:16:13,229,261,6.87,2,22.44,0.0
2024-04-19 19:57:39,185,62,1.98,1,9.8,2.75
2024-04-25 02:15:42,112,200,3.9,2,16.84,2.75
2024-04-13 10:27:57,102,90,1.25,1,3.97,2.75
2024-04-20 23:51:52,210,79,1.57,1,7.17,2.75
2024-04-18 01:15:00,227,55,2.58,4,11.55,2.75
2024-04-30 16:31:19,22,221,1.82,4,3.14,2.75
2024-04-19 11:58:48,248,92,0.98,3,3.0,0.0
2024-04-24 10:52:41,159,74,2.8,5,7.62,2.75
2024-04-04 10:39:44,229,56,3.01,1,12.06,0.0
2024-04-17 06:30:02,187,232,1.1,1,7.0,0.0
2024-04-11 07:46:55,143,179,1.17,4,8.42,0.0
2024-04-07 17:22:51,24,61,0.6,1,4.96,0.0
2024-04-29 17:51:42,141,117,0.61,3,9.06,2.75
2024-04-27 06:27:34,240,78,2.05,3,9.92,2.75
2024-04-23 18:41:07,82,236,1.06,1,8.36,0.0
2024-04-19 00:22:50,48,33,9.3,3,32.31,2.75
2024-04-20 02:42:28,171,55,1.28,1,6.89,0.0
2024-04-10 21:25:41,262,243,0.74,1,7.94,0.0
2024-04-24 10:06:55,68,74,2.31,2,10.77,0.0
2024-04-06 04:56:17,14,21,1.25,1,5.08,0.0
2024-04-02 15:17:29,30,201,0.72,1,5.06,2.75
2024-04-14 17:43:15,110,154,5.39,5,18.02,2.75
2024-04-04 10:12:00,212,254,3.35,1,11.0,0.0
2024-04-19 20:24:22,202,207,0.71,1,3.26,2.75
2024-04-02 13:36:10,84,149,2.71,3,11.89,2.75
2024-04-10 21:57:16,53,183,0.64,2,3.0,2.75
