datetime,city,season,weather_situation,temp,atemp,humidity,windspeed,casual,registered,cnt
2024-03-22 08:00:00,chennai,1,1,27.91,27.98,63.74,12.57,28,191,219
2024-03-22 09:00:00,chennai,1,2,29.25,28.83,71.49,12.4,43,175,218
2024-03-22 10:00:00,chennai,1,1,30.29,31.54,66.15,23.26,26,96,122
2024-03-22 11:00:00,chennai,1,2,33.48,33.46,64.73,15.77,2,45,47
2024-03-22 12:00:00,chennai,1,1,29.9,31.45,69.36,14.86,4,27,31
2024-03-22 13:00:00,chennai,1,1,36.63,38.88,60.06,17.09,4,23,27
2024-03-22 14:00:00,chennai,1,2,34.27,37.26,60.74,14.11,2,20,22
2024-03-22 15:00:00,chennai,1,1,33.13,34.83,62.45,10.87,10,38,48
2024-03-22 16:00:00,chennai,1,1,32.4,33.71,54.14,11.92,23,113,136
2024-03-22 17:00:00,chennai,1,1,32.17,31.69,63.6,14.08,53,221,274
2024-03-22 18:00:00,chennai,1,1,31.63,33.15,54.57,10.09,35,242,277
2024-03-22 19:00:00,chennai,1,1,30.81,32.38,66.48,12.88,18,141,159
2024-03-22 20:00:00,chennai,1,1,29.67,31.81,76.28,17.05,6,41,47
2024-03-22 21:00:00,chennai,1,1,28.07,28.86,76.82,10.9,3,20,23
2024-03-22 22:00:00,chennai,1,1,26.76,27.83,74.03,10.33,4,28,32
2024-03-22 23:00:00,chennai,1,2,25.99,26.01,79.28,19.04,6,24,30
2024-03-23 00:00:00,chennai,1,1,25.3,24.51,75.29,14.8,13,13,26
2024-03-23 01:00:00,chennai,1,3,26.5,26.89,81.65,10.97,9,16,25
2024-03-23 02:00:00,chennai,1,1,25.71,25.64,96.65,18.21,11,31,42
2024-03-23 03:00:00,chennai,1,2,21.61,23.44,90.89,15.37,13,24,37
2024-03-23 04:00:00,chennai,1,1,26.32,27.3,80.92,12.03,15,38,53
2024-03-23 05:00:00,chennai,1,1,26.41,27.37,79.87,12.36,16,33,49
2024-03-23 06:00:00,chennai,1,1,26.98,27.49,72.1,10.85,21,39,60
2024-03-23 07:00:00,chennai,1,1,27.5,25.77,70.58,19.02,32,62,94
2024-03-23 08:00:00,chennai,1,1,30.35,33.36,73.81,13.56,38,90,128
2024-03-23 09:00:00,chennai,1,1,31.17,31.67,66.79,14.07,51,85,136
2024-03-23 10:00:00,chennai,1,1,30.07,31.16,71.52,20.75,31,94,125
2024-03-23 11:00:00,chennai,1,2,32.32,32.36,72.78,10.08,30,50,80
2024-03-23 12:00:00,chennai,1,2,31.3,33.77,65.0,10.35,25,56,81
2024-03-23 13:00:00,chennai,1,1,31.21,32.85,62.85,10.88,45,79,124
2024-03-23 14:00:00,chennai,1,1,32.25,32.92,53.6,10.15,40,101,141
2024-03-23 15:00:00,chennai,1,1,33.9,35.01,66.08,15.37,41,73,114
2024-03-23 16:00:00,chennai,1,1,33.61,36.79,57.62,15.02,59,81,140
2024-03-23 17:00:00,chennai,1,1,32.44,33.87,62.84,11.18,48,101,149
2024-03-23 18:00:00,chennai,1,2,31.87,33.19,71.8,10.81,40,85,125
2024-03-23 19:00:00,chennai,1,1,30.65,31.21,74.56,10.79,30,52,82
2024-03-23 20:00:00,chennai,1,2,28.23,27.84,69.67,25.31,11,19,30
2024-03-23 21:00:00,chennai,1,1,28.48,29.82,72.54,15.91,4,11,15
2024-03-23 22:00:00,chennai,1,2,27.96,29.79,73.5,14.4,14,20,34
2024-03-23 23:00:00,chennai,1,3,27.08,29.68,73.08,11.95,4,7,11
2024-03-24 00:00:00,chennai,1,1,26.96,26.21,77.49,12.84,12,17,29
2024-03-24 01:00:00,chennai,1,3,25.99,26.36,73.59,10.47,11,19,30
2024-03-24 02:00:00,chennai,1,1,25.42,26.34,85.42,41.47,18,22,40
2024-03-24 03:00:00,chennai,1,1,26.42,27.92,83.63,17.03,11,31,42
2024-03-24 04:00:00,chennai,1,1,25.5,26.86,83.46,14.86,18,25,43
2024-03-24 05:00:00,chennai,1,4,25.11,26.49,74.3,14.43,3,6,9
2024-03-24 06:00:00,chennai,1,1,26.8,28.71,71.02,13.51,19,41,60
2024-03-24 07:00:00,chennai,1,1,27.07,27.67,74.86,11.49,30,65,95
2024-03-24 08:00:00,chennai,1,1,28.19,30.62,72.32,11.28,50,84,134
2024-03-24 09:00:00,chennai,1,1,29.86,31.8,68.68,13.99,52,82,134
2024-03-24 10:00:00,chennai,1,2,30.05,31.23,65.55,10.36,35,72,107
2024-03-24 11:00:00,chennai,1,2,31.46,34.56,73.48,10.39,24,42,66
2024-03-24 12:00:00,chennai,1,1,30.19,33.25,65.47,14.11,50,53,103
2024-03-24 13:00:00,chennai,1,2,33.12,35.55,72.19,22.62,35,77,112
2024-03-24 14:00:00,chennai,1,1,33.0,31.48,68.34,22.28,46,93,139
2024-03-24 15:00:00,chennai,1,1,31.88,34.96,70.86,10.05,51,71,122
2024-03-24 16:00:00,chennai,1,1,33.26,35.55,57.97,10.57,37,101,138
2024-03-24 17:00:00,chennai,1,2,32.95,36.46,67.89,14.37,49,87,136
2024-03-24 18:00:00,chennai,1,2,29.07,31.81,64.84,19.44,27,90,117
2024-03-24 19:00:00,chennai,1,2,29.12,32.2,61.09,25.44,23,59,82
2024-03-24 20:00:00,chennai,1,1,28.08,30.46,79.48,19.85,9,21,30
2024-03-24 21:00:00,chennai,1,1,26.84,29.69,73.12,15.66,6,15,21
2024-03-24 22:00:00,chennai,1,1,28.0,31.49,71.72,11.12,11,26,37
2024-03-24 23:00:00,chennai,1,2,25.94,27.66,77.0,10.38,11,19,30
2024-03-25 00:00:00,chennai,1,2,25.22,25.15,76.68,10.24,7,27,34
2024-03-25 01:00:00,chennai,1,1,22.73,23.92,78.19,14.73,10,30,40
2024-03-25 02:00:00,chennai,1,1,25.76,27.65,80.89,10.18,5,42,47
2024-03-25 03:00:00,chennai,1,1,23.65,25.22,90.31,16.72,11,47,58
2024-03-25 04:00:00,chennai,1,1,25.61,25.86,77.33,16.23,9,35,44
2024-03-25 05:00:00,chennai,1,1,26.5,26.37,87.37,10.41,9,47,56
2024-03-25 06:00:00,chennai,1,2,28.63,29.39,81.24,21.86,11,47,58
2024-03-25 07:00:00,chennai,1,2,26.39,28.7,76.57,13.69,25,118,143
2024-03-25 08:00:00,chennai,1,2,25.38,28.46,75.74,21.74,37,176,213
2024-03-25 09:00:00,chennai,1,1,30.26,32.67,69.48,21.59,29,226,255
2024-03-25 10:00:00,chennai,1,1,33.16,35.72,73.43,11.1,6,122,128
2024-03-25 11:00:00,chennai,1,1,33.32,34.73,67.76,12.39,7,47,54
2024-03-25 12:00:00,chennai,1,1,32.72,32.47,55.02,10.72,5,37,42
2024-03-25 13:00:00,chennai,1,2,32.27,33.32,63.82,17.46,5,32,37
2024-03-25 14:00:00,chennai,1,2,33.97,35.21,65.92,13.51,7,27,34
2024-03-25 15:00:00,chennai,1,2,31.7,32.7,60.9,23.21,14,47,61
2024-03-25 16:00:00,chennai,1,1,33.04,34.59,63.97,11.17,22,117,139
2024-03-25 17:00:00,chennai,1,1,32.43,34.38,61.86,15.83,22,220,242
2024-03-25 18:00:00,chennai,1,2,32.27,34.63,60.11,32.66,29,193,222
2024-03-25 19:00:00,chennai,1,2,33.35,34.57,61.66,15.47,15,117,132
2024-03-25 20:00:00,chennai,1,1,29.47,29.07,64.31,10.36,9,48,57
2024-03-25 21:00:00,chennai,1,1,27.35,28.37,77.93,14.44,4,29,33
2024-03-25 22:00:00,chennai,1,1,26.97,28.51,64.55,10.99,5,19,24
2024-03-25 23:00:00,chennai,1,1,24.05,26.77,75.74,10.15,2,19,21
2024-03-26 00:00:00,chennai,1,1,24.7,25.63,76.83,12.04,8,23,31
2024-03-26 01:00:00,chennai,1,1,24.65,26.66,80.25,11.55,3,42,45
2024-03-26 02:00:00,chennai,1,1,24.37,26.16,72.72,17.77,6,32,38
2024-03-26 03:00:00,chennai,1,1,25.32,26.86,83.68,12.34,3,46,49
2024-03-26 04:00:00,chennai,1,2,24.55,26.98,74.29,16.6,7,29,36
2024-03-26 05:00:00,chennai,1,1,27.52,28.36,84.73,10.08,6,35,41
2024-03-26 06:00:00,chennai,1,1,27.0,27.93,73.89,10.07,11,58,69
2024-03-26 07:00:00,chennai,1,1,27.95,29.44,74.11,10.15,15,131,146
2024-03-26 08:00:00,chennai,1,1,28.61,29.47,72.02,11.24,48,186,234
2024-03-26 09:00:00,chennai,1,1,30.22,32.23,70.63,12.34,40,181,221
2024-03-26 10:00:00,chennai,1,1,31.99,32.78,67.19,14.68,15,106,121
2024-03-26 11:00:00,chennai,1,1,30.79,32.51,62.79,31.31,6,33,39
2024-03-26 12:00:00,chennai,1,1,31.67,33.07,65.05,12.19,3,27,30
2024-03-26 13:00:00,chennai,1,1,32.5,34.21,64.67,10.29,3,22,25
2024-03-26 14:00:00,chennai,1,1,31.38,32.43,58.17,11.08,2,17,19
2024-03-26 15:00:00,chennai,1,3,31.88,33.04,64.47,21.41,5,35,40
2024-03-26 16:00:00,chennai,1,1,31.89,33.49,69.3,16.01,23,128,151
2024-03-26 17:00:00,chennai,1,1,32.88,34.58,68.46,17.81,39,225,264
2024-03-26 18:00:00,chennai,1,2,31.32,32.81,71.66,10.66,23,195,218
2024-03-26 19:00:00,chennai,1,1,30.27,33.47,70.27,10.73,22,96,118
2024-03-26 20:00:00,chennai,1,1,30.02,30.53,67.32,10.6,10,37,47
2024-03-26 21:00:00,chennai,1,1,27.8,29.24,70.54,19.73,5,19,24
2024-03-26 22:00:00,chennai,1,2,27.47,27.39,78.6,11.18,4,15,19
2024-03-26 23:00:00,chennai,1,3,26.05,27.92,83.78,15.15,1,16,17
2024-03-27 00:00:00,chennai,1,1,25.85,26.24,94.59,13.63,4,34,38
2024-03-27 01:00:00,chennai,1,1,24.44,25.66,86.57,13.93,3,34,37
2024-03-27 02:00:00,chennai,1,1,22.07,23.2,76.15,11.09,2,33,35
2024-03-27 03:00:00,chennai,1,3,24.98,26.76,77.82,15.04,4,17,21
2024-03-27 04:00:00,chennai,1,2,27.24,28.19,92.05,10.22,10,32,42
2024-03-27 05:00:00,chennai,1,1,27.28,28.19,78.0,35.16,8,47,55
2024-03-27 06:00:00,chennai,1,1,28.16,31.09,77.24,10.14,13,64,77
2024-03-27 07:00:00,chennai,1,2,29.45,31.23,69.79,10.26,17,112,129
2024-03-27 08:00:00,chennai,1,1,29.11,30.05,79.83,11.96,54,207,261
2024-03-27 09:00:00,chennai,1,1,30.27,31.52,71.91,18.91,37,190,227
2024-03-27 10:00:00,chennai,1,1,30.26,33.4,63.13,11.49,15,103,118
2024-03-27 11:00:00,chennai,1,1,31.45,32.71,59.96,13.19,12,54,66
2024-03-27 12:00:00,chennai,1,2,33.2,34.01,64.88,10.09,5,29,34
2024-03-27 13:00:00,chennai,1,1,34.31,35.12,62.56,10.41,4,20,24
2024-03-27 14:00:00,chennai,1,1,32.83,33.78,66.16,14.68,6,28,34
2024-03-27 15:00:00,chennai,1,1,32.32,33.23,65.08,11.08,19,37,56
2024-03-27 16:00:00,chennai,1,1,32.46,32.69,62.02,15.93,35,112,147
2024-03-27 17:00:00,chennai,1,1,32.55,32.93,62.21,17.69,36,192,228
2024-03-27 18:00:00,chennai,1,1,29.27,29.94,66.2,19.5,28,240,268
2024-03-27 19:00:00,chennai,1,1,27.28,29.37,66.66,10.72,7,130,137
2024-03-27 20:00:00,chennai,1,1,28.34,29.46,71.35,13.04,11,39,50
2024-03-27 21:00:00,chennai,1,1,26.5,27.79,74.67,24.7,4,15,19
2024-03-27 22:00:00,chennai,1,1,26.39,29.16,72.51,17.39,3,23,26
2024-03-27 23:00:00,chennai,1,1,25.99,28.79,82.22,10.62,5,26,31
2024-03-28 00:00:00,chennai,1,1,24.99,26.21,78.81,13.49,4,22,26
2024-03-28 01:00:00,chennai,1,1,26.88,27.75,77.45,22.78,7,30,37
2024-03-28 02:00:00,chennai,1,1,25.39,26.03,80.24,12.9,10,32,42
2024-03-28 03:00:00,chennai,1,1,25.5,27.69,82.87,19.08,4,49,53
2024-03-28 04:00:00,chennai,1,2,26.28,27.58,81.08,13.42,7,30,37
2024-03-28 05:00:00,chennai,1,3,24.8,25.92,81.18,10.56,5,27,32
2024-03-28 06:00:00,chennai,1,3,28.25,28.93,81.49,10.8,5,36,41
2024-03-28 07:00:00,chennai,1,1,27.87,28.6,81.11,10.24,25,104,129
2024-03-28 08:00:00,chennai,1,1,29.8,31.62,73.43,11.09,34,200,234
2024-03-28 09:00:00,chennai,1,1,28.75,28.93,64.06,21.2,39,226,265
2024-03-28 10:00:00,chennai,1,2,29.14,31.63,65.65,15.25,20,99,119
2024-03-28 11:00:00,chennai,1,1,32.81,33.78,59.91,16.71,6,42,48
2024-03-28 12:00:00,chennai,1,2,32.92,34.27,71.82,14.86,7,33,40
2024-03-28 13:00:00,chennai,1,2,31.78,31.94,72.28,12.44,4,28,32
2024-03-28 14:00:00,chennai,1,2,31.96,33.44,65.25,11.22,8,24,32
2024-03-28 15:00:00,chennai,1,1,34.21,35.39,66.63,22.99,9,44,53
2024-03-28 16:00:00,chennai,1,2,31.04,32.49,64.59,13.62,16,118,134
2024-03-28 17:00:00,chennai,1,1,33.8,36.77,66.76,13.28,47,236,283
2024-03-28 18:00:00,chennai,1,1,29.92,31.6,59.01,37.74,54,216,270
2024-03-28 19:00:00,chennai,1,1,30.8,31.51,69.04,12.42,11,145,156
2024-03-28 20:00:00,chennai,1,3,28.61,29.39,67.59,19.63,4,16,20
2024-03-28 21:00:00,chennai,1,2,28.69,30.78,75.99,19.91,4,17,21
2024-03-28 22:00:00,chennai,1,1,26.35,29.15,76.7,11.32,2,14,16
2024-03-28 23:00:00,chennai,1,1,25.98,27.76,88.81,10.5,5,36,41
2024-03-29 00:00:00,chennai,1,1,25.59,27.77,85.24,28.57,4,22,26
2024-03-29 01:00:00,chennai,1,1,23.93,26.04,83.08,12.77,4,36,40
2024-03-29 02:00:00,chennai,1,1,25.89,28.81,80.67,10.01,2,45,47
2024-03-29 03:00:00,chennai,1,1,24.52,24.07,90.04,13.46,6,47,53
2024-03-29 04:00:00,chennai,1,4,25.26,27.43,80.51,14.83,1,4,5
2024-03-29 05:00:00,chennai,1,2,24.98,27.46,80.73,17.48,11,50,61
2024-03-29 06:00:00,chennai,1,1,23.93,24.09,77.21,24.32,10,60,70
2024-03-29 07:00:00,chennai,1,1,27.74,28.35,72.57,22.34,13,131,144
2024-03-29 08:00:00,chennai,1,1,31.9,32.54,72.18,24.08,29,216,245
2024-03-29 09:00:00,chennai,1,2,30.98,31.75,59.6,10.16,35,195,230
2024-03-29 10:00:00,chennai,1,2,30.98,32.0,59.26,16.22,22,100,122
2024-03-29 11:00:00,chennai,1,2,31.51,33.26,66.68,11.28,10,45,55
2024-03-29 12:00:00,chennai,1,1,32.49,34.86,71.18,11.04,3,31,34
2024-03-29 13:00:00,chennai,1,1,33.52,36.1,64.08,18.06,3,19,22
2024-03-29 14:00:00,chennai,1,1,31.58,32.25,58.4,12.7,5,22,27
2024-03-29 15:00:00,chennai,1,1,34.2,34.86,55.13,22.42,6,47,53
2024-03-29 16:00:00,chennai,1,1,33.32,36.14,67.26,10.22,32,102,134
2024-03-29 17:00:00,chennai,1,1,32.69,34.84,62.09,18.1,34,235,269
2024-03-29 18:00:00,chennai,1,2,31.53,33.11,70.22,10.74,48,190,238
2024-03-29 19:00:00,chennai,1,2,30.06,32.03,71.36,10.97,25,110,135
2024-03-29 20:00:00,chennai,1,1,29.81,31.28,74.39,13.24,6,45,51
2024-03-29 21:00:00,chennai,1,1,28.67,30.7,74.76,12.52,4,22,26
2024-03-29 22:00:00,chennai,1,1,26.58,27.74,78.92,13.33,6,21,27
2024-03-29 23:00:00,chennai,1,1,25.48,27.25,78.47,24.07,3,25,28
2024-03-30 00:00:00,chennai,1,2,25.66,25.65,77.48,15.36,10,19,29
2024-03-30 01:00:00,chennai,1,1,27.0,27.81,76.84,11.71,8,21,29
2024-03-30 02:00:00,chennai,1,1,23.51,24.34,70.07,10.95,14,23,37
2024-03-30 03:00:00,chennai,1,1,23.38,24.5,80.75,12.72,17,34,51
2024-03-30 04:00:00,chennai,1,1,25.73,26.31,88.26,13.0,16,26,42
2024-03-30 05:00:00,chennai,1,1,26.23,27.2,82.72,14.6,13,28,41
2024-03-30 06:00:00,chennai,1,1,27.21,27.19,78.14,11.55,23,39,62
2024-03-30 07:00:00,chennai,1,1,28.26,30.31,70.92,17.29,29,57,86
2024-03-30 08:00:00,chennai,1,1,28.73,30.15,76.99,10.52,23,84,107
2024-03-30 09:00:00,chennai,1,1,31.82,31.62,68.82,14.11,45,82,127
2024-03-30 10:00:00,chennai,1,1,29.08,29.74,74.87,14.88,37,53,90
2024-03-30 11:00:00,chennai,1,2,30.83,32.67,60.02,11.16,21,51,72
2024-03-30 12:00:00,chennai,1,1,32.34,33.3,59.59,18.74,28,60,88
2024-03-30 13:00:00,chennai,1,1,30.89,31.69,58.1,14.78,53,74,127
2024-03-30 14:00:00,chennai,1,1,32.79,34.21,54.59,15.19,42,70,112
2024-03-30 15:00:00,chennai,1,1,34.86,36.7,57.66,13.44,46,91,137
2024-03-30 16:00:00,chennai,1,1,32.49,32.55,63.86,22.02,51,89,140
2024-03-30 17:00:00,chennai,1,1,32.11,34.16,61.37,15.92,53,113,166
2024-03-30 18:00:00,chennai,1,2,29.49,30.19,47.72,12.41,62,69,131
2024-03-30 19:00:00,chennai,1,2,29.3,30.78,74.78,11.36,30,47,77
2024-03-30 20:00:00,chennai,1,1,28.55,30.01,63.58,10.37,18,24,42
2024-03-30 21:00:00,chennai,1,1,27.58,28.56,77.53,10.9,7,13,20
2024-03-30 22:00:00,chennai,1,1,28.54,29.01,77.16,34.59,5,13,18
2024-03-30 23:00:00,chennai,1,1,26.84,28.06,89.66,12.61,10,16,26
2024-03-31 00:00:00,chennai,1,2,24.2,27.33,85.65,21.45,14,21,35
2024-03-31 01:00:00,chennai,1,1,25.43,25.57,79.14,10.94,17,25,42
2024-03-31 02:00:00,chennai,1,1,25.6,28.79,78.49,12.77,10,29,39
2024-03-31 03:00:00,chennai,1,1,26.5,27.74,89.17,26.16,14,25,39
2024-03-31 04:00:00,chennai,1,2,27.43,28.97,73.28,10.48,11,29,40
2024-03-31 05:00:00,chennai,1,1,24.95,25.37,80.03,14.51,15,33,48
2024-03-31 06:00:00,chennai,1,2,26.03,26.76,76.34,22.58,16,26,42
2024-03-31 07:00:00,chennai,1,1,26.46,27.45,72.87,24.95,40,55,95
2024-03-31 08:00:00,chennai,1,1,28.72,29.17,73.77,19.35,47,84,131
2024-03-31 09:00:00,chennai,1,1,30.59,31.89,70.36,19.69,44,108,152
2024-03-31 10:00:00,chennai,1,2,32.18,33.28,69.29,15.28,32,51,83
2024-03-31 11:00:00,chennai,1,2,31.74,35.09,65.62,11.25,20,44,64
2024-03-31 12:00:00,chennai,1,1,32.08,32.41,65.43,16.56,34,67,101
2024-03-31 13:00:00,chennai,1,1,33.05,34.65,62.81,29.17,47,86,133
2024-03-31 14:00:00,chennai,1,1,32.0,33.75,58.7,13.73,35,77,112
2024-03-31 15:00:00,chennai,1,1,35.37,35.8,62.36,11.51,42,67,109
2024-03-31 16:00:00,chennai,1,1,30.53,32.72,59.77,14.26,55,87,142
2024-03-31 17:00:00,chennai,1,3,32.05,33.15,61.03,15.87,36,54,90
2024-03-31 18:00:00,chennai,1,3,33.43,32.44,65.32,11.17,31,42,73
2024-03-31 19:00:00,chennai,1,1,30.04,32.2,68.81,16.35,34,65,99
2024-03-31 20:00:00,chennai,1,1,28.77,29.16,72.18,14.43,11,28,39
2024-03-31 21:00:00,chennai,1,1,27.54,27.99,79.17,14.74,8,20,28
2024-03-31 22:00:00,chennai,1,1,26.78,28.97,74.51,11.83,11,15,26
2024-03-31 23:00:00,chennai,1,1,27.82,28.97,80.06,10.84,16,22,38
2024-04-01 00:00:00,chennai,1,2,25.38,27.8,81.25,14.88,5,19,24
2024-04-01 01:00:00,chennai,1,2,29.48,32.19,78.62,14.41,5,37,42
2024-04-01 02:00:00,chennai,1,2,25.79,26.65,82.37,12.06,9,31,40
2024-04-01 03:00:00,chennai,1,1,27.32,29.61,86.67,11.75,7,45,52
2024-04-01 04:00:00,chennai,1,1,27.52,28.27,81.59,12.13,9,45,54
2024-04-01 05:00:00,chennai,1,1,29.38,33.11,80.2,13.37,10,42,52
2024-04-01 06:00:00,chennai,1,1,27.58,28.39,73.47,28.41,14,50,64
2024-04-01 07:00:00,chennai,1,1,31.02,33.55,84.43,17.21,25,115,140
2024-04-01 08:00:00,chennai,1,1,33.93,36.27,68.76,19.54,52,186,238
2024-04-01 09:00:00,chennai,1,1,30.9,32.72,61.07,13.52,33,183,216
2024-04-01 10:00:00,chennai,1,1,33.73,34.56,71.3,13.73,20,122,142
2024-04-01 11:00:00,chennai,1,1,33.53,34.88,64.35,11.14,8,54,62
2024-04-01 12:00:00,chennai,1,1,35.48,34.82,61.82,16.38,4,37,41
2024-04-01 13:00:00,chennai,1,1,35.39,37.11,59.61,12.74,2,28,30
2024-04-01 14:00:00,chennai,1,2,34.73,36.58,71.36,16.78,4,18,22
2024-04-01 15:00:00,chennai,1,1,35.95,37.58,64.11,12.63,7,43,50
2024-04-01 16:00:00,chennai,1,1,37.13,35.66,66.09,10.57,26,112,138
2024-04-01 17:00:00,chennai,1,2,34.1,34.33,65.74,10.95,45,206,251
2024-04-01 18:00:00,chennai,1,1,34.36,35.12,68.35,18.35,42,222,264
2024-04-01 19:00:00,chennai,1,2,30.98,32.78,76.4,11.5,28,112,140
2024-04-01 20:00:00,chennai,1,1,30.35,32.14,70.75,11.54,9,33,42
2024-04-01 21:00:00,chennai,1,1,31.03,32.36,67.3,23.25,3,26,29
2024-04-01 22:00:00,chennai,1,1,31.28,33.42,81.34,15.36,8,26,34
2024-04-01 23:00:00,chennai,1,1,29.1,29.57,81.55,10.61,6,25,31
2024-04-02 00:00:00,chennai,1,2,27.66,29.77,81.2,10.78,3,28,31
2024-04-02 01:00:00,chennai,1,1,27.64,29.61,84.01,11.59,4,28,32
2024-04-02 02:00:00,chennai,1,1,26.0,27.88,80.15,14.51,3,30,33
2024-04-02 03:00:00,chennai,1,1,28.36,29.68,81.76,16.99,9,38,47
2024-04-02 04:00:00,chennai,1,3,29.09,32.43,80.0,11.6,4,21,25
2024-04-02 05:00:00,chennai,1,1,28.13,30.12,76.11,20.23,1,25,26
2024-04-02 06:00:00,chennai,1,1,28.94,29.47,82.95,10.58,7,51,58
2024-04-02 07:00:00,chennai,1,1,30.78,32.53,67.53,11.16,18,117,135
2024-04-02 08:00:00,chennai,1,1,30.98,33.23,83.8,27.61,40,220,260
2024-04-02 09:00:00,chennai,1,1,32.46,33.37,73.8,10.72,17,216,233
2024-04-02 10:00:00,chennai,1,2,36.02,38.61,58.11,20.95,18,100,118
2024-04-02 11:00:00,chennai,1,1,34.03,35.91,63.81,16.09,16,54,70
2024-04-02 12:00:00,chennai,1,1,34.53,33.69,62.5,10.38,6,31,37
2024-04-02 13:00:00,chennai,1,1,34.59,36.39,64.3,13.31,5,21,26
2024-04-02 14:00:00,chennai,1,1,36.39,37.49,57.05,13.66,8,26,34
2024-04-02 15:00:00,chennai,1,1,35.15,37.18,62.5,23.45,8,44,52
2024-04-02 16:00:00,chennai,1,1,34.18,36.63,62.73,12.73,21,124,145
2024-04-02 17:00:00,chennai,1,1,35.91,37.61,61.24,12.96,45,225,270
2024-04-02 18:00:00,chennai,1,1,35.2,38.37,62.62,10.6,25,207,232
2024-04-02 19:00:00,chennai,1,1,31.81,33.14,74.01,15.1,15,113,128
2024-04-02 20:00:00,chennai,1,2,29.26,31.38,63.52,11.18,2,40,42
2024-04-02 21:00:00,chennai,1,1,31.67,33.98,76.98,10.4,6,18,24
2024-04-02 22:00:00,chennai,1,1,28.68,30.08,80.99,38.91,5,20,25
2024-04-02 23:00:00,chennai,1,2,29.62,31.9,77.98,11.57,2,21,23
2024-04-03 00:00:00,chennai,1,1,25.67,26.58,80.92,10.76,7,26,33
2024-04-03 01:00:00,chennai,1,1,28.71,29.78,87.48,16.01,4,33,37
2024-04-03 02:00:00,chennai,1,1,26.05,26.23,78.48,18.62,6,34,40
2024-04-03 03:00:00,chennai,1,2,28.51,30.25,78.65,10.33,5,30,35
2024-04-03 04:00:00,chennai,1,1,28.05,29.88,78.18,10.56,5,35,40
2024-04-03 05:00:00,chennai,1,1,27.53,30.21,84.9,10.47,5,44,49
2024-04-03 06:00:00,chennai,1,1,29.01,31.3,83.46,10.24,17,66,83
2024-04-03 07:00:00,chennai,1,3,31.29,32.5,67.61,15.39,11,60,71
2024-04-03 08:00:00,chennai,1,2,31.63,31.95,77.03,14.44,51,166,217
2024-04-03 09:00:00,chennai,1,1,33.24,35.17,73.51,15.44,22,201,223
2024-04-03 10:00:00,chennai,1,1,35.87,38.48,74.77,13.52,15,100,115
2024-04-03 11:00:00,chennai,1,1,32.45,34.71,66.85,18.51,9,54,63
2024-04-03 12:00:00,chennai,1,2,36.9,39.49,63.12,13.96,6,24,30
2024-04-03 13:00:00,chennai,1,1,35.49,36.78,68.07,22.55,4,29,33
2024-04-03 14:00:00,chennai,1,1,34.42,35.45,65.49,13.32,4,20,24
2024-04-03 15:00:00,chennai,1,2,33.77,34.53,73.57,17.82,8,40,48
2024-04-03 16:00:00,chennai,1,1,34.74,36.18,68.13,12.62,30,105,135
2024-04-03 17:00:00,chennai,1,2,35.43,36.86,65.7,12.86,41,194,235
2024-04-03 18:00:00,chennai,1,1,33.35,35.05,61.13,19.45,17,266,283
2024-04-03 19:00:00,chennai,1,2,34.35,35.72,66.51,10.57,12,104,116
2024-04-03 20:00:00,chennai,1,1,29.76,31.12,64.82,14.16,6,49,55
2024-04-03 21:00:00,chennai,1,2,30.45,31.17,73.51,16.48,3,21,24
2024-04-03 22:00:00,chennai,1,2,28.0,30.44,81.63,16.94,4,15,19
2024-04-03 23:00:00,chennai,1,1,29.11,30.68,79.05,14.48,3,21,24
2024-04-04 00:00:00,chennai,1,2,29.1,30.43,85.77,12.97,4,23,27
2024-04-04 01:00:00,chennai,1,1,27.13,27.88,83.35,11.51,5,32,37
2024-04-04 02:00:00,chennai,1,1,24.37,24.54,79.98,22.01,8,36,44
2024-04-04 03:00:00,chennai,1,1,27.88,30.68,82.1,12.31,5,38,43
2024-04-04 04:00:00,chennai,1,3,28.56,30.61,83.02,18.02,3,20,23
2024-04-04 05:00:00,chennai,1,1,29.16,29.03,79.77,10.16,5,33,38
2024-04-04 06:00:00,chennai,1,1,30.98,33.25,77.75,11.32,10,61,71
2024-04-04 07:00:00,chennai,1,1,29.18,31.6,70.74,12.12,18,128,146
2024-04-04 08:00:00,chennai,1,1,32.32,33.94,69.84,15.57,20,222,242
2024-04-04 09:00:00,chennai,1,2,33.97,37.06,80.7,11.92,42,170,212
2024-04-04 10:00:00,chennai,1,2,31.37,33.08,73.14,10.21,17,98,115
2024-04-04 11:00:00,chennai,1,1,34.71,34.8,57.56,10.96,11,41,52
2024-04-04 12:00:00,chennai,1,2,34.36,36.22,51.5,11.5,6,29,35
2024-04-04 13:00:00,chennai,1,2,35.27,37.01,62.72,10.97,5,24,29
2024-04-04 14:00:00,chennai,1,1,35.92,36.81,66.47,11.14,6,23,29
2024-04-04 15:00:00,chennai,1,1,34.78,36.85,59.74,17.33,14,35,49
2024-04-04 16:00:00,chennai,1,1,34.15,33.99,68.45,12.66,29,106,135
2024-04-04 17:00:00,chennai,1,1,34.37,36.86,65.23,12.6,49,203,252
2024-04-04 18:00:00,chennai,1,1,32.2,32.82,66.18,27.0,44,226,270
2024-04-04 19:00:00,chennai,1,1,31.23,31.75,73.19,12.96,31,115,146
